EquationName,DataSourceFile,DataTargetFile,EquationString,Degree,Lambda,Alpha,MaxInteractions,Runtime,Successful,RMSE_Training,RMSE_Test,RMSE_Full,R2_Training,R2_Test,R2_Full
FeynmanBonus15,D:\src\SCR-Benchmark-SCPR\experiments\repeated_best_degree2_data\FeynmanBonus15\FeynmanBonus15_sample_size100_noise_level0.15_repetition1.csv,".\experiments\results\degree2_config_individual_files\FeynmanBonus15_sample_size100_noise_level0.15_repetition1_d2_i2_l1_a0,5.csv",22259175159.601707 + -41.14924190874568 * ((x2 * 0.3183098861837907) -1) + 52.123276297911865 * (((x2 * 0.3183098861837907) -1)**2) + 564.4677170588058 * ((x1 * 2.0202020202020203E-11) -1.02020202020202) + -37.412184397343964 * ((x1 * 2.0202020202020203E-11) -1.02020202020202) * ((x2 * 0.3183098861837907) -1) + 42.92825744726222 * (((x1 * 2.0202020202020203E-11) -1.02020202020202)**2) + 11.162152496535727 * ((x0 * 2.0202020202020202E-07) -1.02020202020202) + -530.1773322947676 * ((x0 * 2.0202020202020202E-07) -1.02020202020202) * ((x2 * 0.3183098861837907) -1) + -269.83951248421147 * ((x0 * 2.0202020202020202E-07) -1.02020202020202) * ((x1 * 2.0202020202020203E-11) -1.02020202020202) + 18.980009375288343 * (((x0 * 2.0202020202020202E-07) -1.02020202020202)**2),2,1,0.5,2,49,True,26913322408.24881,40190161638.978874,40179087351.87846,2.9019742053826292E-08,-0.9743944395711761,-0.971614980731617
FeynmanBonus15,D:\src\SCR-Benchmark-SCPR\experiments\repeated_best_degree2_data\FeynmanBonus15\FeynmanBonus15_sample_size100_noise_level0_repetition8.csv,".\experiments\results\degree2_config_individual_files\FeynmanBonus15_sample_size100_noise_level0_repetition8_d2_i2_l1_a0,5.csv",21535584489.111897 + -43.706832110409344 * ((x2 * 0.3183098861837907) -1) + -264.2143065127424 * (((x2 * 0.3183098861837907) -1)**2) + 377.0151945391022 * ((x1 * 2.0202020202020203E-11) -1.02020202020202) + -2.6308709976898705 * ((x1 * 2.0202020202020203E-11) -1.02020202020202) * ((x2 * 0.3183098861837907) -1) + -1.8250071617634183 * (((x1 * 2.0202020202020203E-11) -1.02020202020202)**2) + -248.13524295635827 * ((x0 * 2.0202020202020202E-07) -1.02020202020202) + 2.6881472054230704 * ((x0 * 2.0202020202020202E-07) -1.02020202020202) * ((x2 * 0.3183098861837907) -1) + -11.297253803979906 * ((x0 * 2.0202020202020202E-07) -1.02020202020202) * ((x1 * 2.0202020202020203E-11) -1.02020202020202) + -270.2562551571796 * (((x0 * 2.0202020202020202E-07) -1.02020202020202)**2),2,1,0.5,2,59,True,24863545309.194717,40701746945.759346,40689001038.56635,1.464904786363519E-08,-1.024978950866084,-1.0221359977569944
FeynmanBonus15,D:\src\SCR-Benchmark-SCPR\experiments\repeated_best_degree2_data\FeynmanBonus15\FeynmanBonus15_sample_size100_noise_level0.2_repetition6.csv,".\experiments\results\degree2_config_individual_files\FeynmanBonus15_sample_size100_noise_level0.2_repetition6_d2_i2_l1_a0,5.csv",25368090686.70358 + -65.2021564288655 * ((x2 * 0.3183098861837907) -1) + -125.9161323460603 * (((x2 * 0.3183098861837907) -1)**2) + 390.5921049320404 * ((x1 * 2.0202020202020203E-11) -1.02020202020202) + -2.013978644669182 * ((x1 * 2.0202020202020203E-11) -1.02020202020202) * ((x2 * 0.3183098861837907) -1) + -2.3039684238935916 * (((x1 * 2.0202020202020203E-11) -1.02020202020202)**2) + -239.88203534928414 * ((x0 * 2.0202020202020202E-07) -1.02020202020202) + 287.27391377646376 * ((x0 * 2.0202020202020202E-07) -1.02020202020202) * ((x2 * 0.3183098861837907) -1) + -16.02920964814733 * ((x0 * 2.0202020202020202E-07) -1.02020202020202) * ((x1 * 2.0202020202020203E-11) -1.02020202020202) + -550.1333345268877 * (((x0 * 2.0202020202020202E-07) -1.02020202020202)**2),2,1,0.5,2,65,True,28921303499.12388,38070475701.2339,38062433094.86741,1.2435624530127143E-08,-0.7716218196067279,-0.7694710969324827
FeynmanBonus14,D:\src\SCR-Benchmark-SCPR\experiments\repeated_best_degree2_data\FeynmanBonus14\FeynmanBonus14_sample_size1000_noise_level0_repetition9.csv,".\experiments\results\degree2_config_individual_files\FeynmanBonus14_sample_size1000_noise_level0_repetition9_d2_i2_l10_a0,5.csv",2007.242293532974 + -4.805028744245951E-07 * ((x4 * 0.20202020202020202) -1.02020202020202) + 7.275907966687305E-08 * (((x4 * 0.20202020202020202) -1.02020202020202)**2) + -1.713063166657045E-06 * ((x3 * 2.0202020202020203) -1.02020202020202) + 1.4495410800448828E-06 * ((x3 * 2.0202020202020203) -1.02020202020202) * ((x4 * 0.20202020202020202) -1.02020202020202) + 6.189155150043121E-07 * (((x3 * 2.0202020202020203) -1.02020202020202)**2) + 1.6745436133222302E-07 * ((x2 * 2.0202020202020203) -1.02020202020202) + 9.0704819001808E-08 * ((x2 * 2.0202020202020203) -1.02020202020202) * ((x4 * 0.20202020202020202) -1.02020202020202) + 1.2805118390770524E-06 * ((x2 * 2.0202020202020203) -1.02020202020202) * ((x3 * 2.0202020202020203) -1.02020202020202) + 9.562462750724985E-09 * (((x2 * 2.0202020202020203) -1.02020202020202)**2) + -4.8531923317167084E-09 * ((x1 * 0.6366197723675814) -1) + 1.766347470573105E-07 * ((x1 * 0.6366197723675814) -1) * ((x4 * 0.20202020202020202) -1.02020202020202) + -1.7492378169634005E-08 * ((x1 * 0.6366197723675814) -1) * ((x3 * 2.0202020202020203) -1.02020202020202) + 3.733833389123616E-07 * ((x1 * 0.6366197723675814) -1) * ((x2 * 2.0202020202020203) -1.02020202020202) + -1.0106643117213396E-06 * (((x1 * 0.6366197723675814) -1)**2) + 1.6634297911231434E-07 * ((x0 * 0.001) +0) + -4.83624003195561E-06 * ((x0 * 0.001) +0) * ((x4 * 0.20202020202020202) -1.02020202020202) + 2.3682056151949425E-07 * ((x0 * 0.001) +0) * ((x3 * 2.0202020202020203) -1.02020202020202) + -6.372669615030391E-07 * ((x0 * 0.001) +0) * ((x2 * 2.0202020202020203) -1.02020202020202) + 2.06364898398716E-05 * ((x0 * 0.001) +0) * ((x1 * 0.6366197723675814) -1) + -7.160164955199218E-06 * (((x0 * 0.001) +0)**2),2,10,0.5,2,123,True,53605.17176431304,53909.934230012725,53906.9252249739,-2.637934315430357E-11,-0.0011600516688647922,-0.0011372951735904024
FeynmanBonus15,D:\src\SCR-Benchmark-SCPR\experiments\repeated_best_degree2_data\FeynmanBonus15\FeynmanBonus15_sample_size100_noise_level0.1_repetition4.csv,".\experiments\results\degree2_config_individual_files\FeynmanBonus15_sample_size100_noise_level0.1_repetition4_d2_i2_l1_a0,5.csv",20937552695.69886 + 162.48686038801674 * ((x2 * 0.3183098861837907) -1) + -650.9454482502658 * (((x2 * 0.3183098861837907) -1)**2) + 337.1154412043445 * ((x1 * 2.0202020202020203E-11) -1.02020202020202) + -0.024433307372700382 * ((x1 * 2.0202020202020203E-11) -1.02020202020202) * ((x2 * 0.3183098861837907) -1) + -0.13024621928279692 * (((x1 * 2.0202020202020203E-11) -1.02020202020202)**2) + 156.1273870342655 * ((x0 * 2.0202020202020202E-07) -1.02020202020202) + 78.18304685326734 * ((x0 * 2.0202020202020202E-07) -1.02020202020202) * ((x2 * 0.3183098861837907) -1) + -0.5495225951812909 * ((x0 * 2.0202020202020202E-07) -1.02020202020202) * ((x1 * 2.0202020202020203E-11) -1.02020202020202) + 606.3653293832697 * (((x0 * 2.0202020202020202E-07) -1.02020202020202)**2),2,1,0.5,2,90,True,25279413922.007954,41129366467.78445,41116581345.5839,1.974186580877557E-08,-1.0677520184161264,-1.0647179211383007
FeynmanBonus14,D:\src\SCR-Benchmark-SCPR\experiments\repeated_best_degree2_data\FeynmanBonus14\FeynmanBonus14_sample_size100_noise_level0.1_repetition8.csv,".\experiments\results\degree2_config_individual_files\FeynmanBonus14_sample_size100_noise_level0.1_repetition8_d2_i2_l10_a0,5.csv",225.15910179886788 + 5.931862692391597E-08 * ((x4 * 0.20202020202020202) -1.02020202020202) + 7.655826635537057E-07 * (((x4 * 0.20202020202020202) -1.02020202020202)**2) + -2.5528697603498515E-07 * ((x3 * 2.0202020202020203) -1.02020202020202) + -1.0019697062659068E-06 * ((x3 * 2.0202020202020203) -1.02020202020202) * ((x4 * 0.20202020202020202) -1.02020202020202) + -2.0638143081696114E-06 * (((x3 * 2.0202020202020203) -1.02020202020202)**2) + -1.0312934364120535E-07 * ((x2 * 2.0202020202020203) -1.02020202020202) + 1.0404417227834605E-06 * ((x2 * 2.0202020202020203) -1.02020202020202) * ((x4 * 0.20202020202020202) -1.02020202020202) + -1.2326217755411246E-06 * ((x2 * 2.0202020202020203) -1.02020202020202) * ((x3 * 2.0202020202020203) -1.02020202020202) + 1.073022852405495E-06 * (((x2 * 2.0202020202020203) -1.02020202020202)**2) + -3.8339353838800167E-07 * ((x1 * 0.6366197723675814) -1) + 1.491594687452694E-07 * ((x1 * 0.6366197723675814) -1) * ((x4 * 0.20202020202020202) -1.02020202020202) + -1.5055241268936715E-06 * ((x1 * 0.6366197723675814) -1) * ((x3 * 2.0202020202020203) -1.02020202020202) + -1.7264785511191465E-06 * ((x1 * 0.6366197723675814) -1) * ((x2 * 2.0202020202020203) -1.02020202020202) + 7.837453117471456E-07 * (((x1 * 0.6366197723675814) -1)**2) + -5.356911996709163E-07 * ((x0 * 0.001) +0) + -1.8051056355931785E-06 * ((x0 * 0.001) +0) * ((x4 * 0.20202020202020202) -1.02020202020202) + -2.4722726188956217E-06 * ((x0 * 0.001) +0) * ((x3 * 2.0202020202020203) -1.02020202020202) + -1.5611768993191132E-06 * ((x0 * 0.001) +0) * ((x2 * 2.0202020202020203) -1.02020202020202) + 2.2333442060728846E-06 * ((x0 * 0.001) +0) * ((x1 * 0.6366197723675814) -1) + 1.7650601759303745E-06 * (((x0 * 0.001) +0)**2),2,10,0.5,2,57,True,3284.4581671971564,53878.71832220341,53851.899211264186,2.684557021126466E-10,-9.676433732064282E-07,-9.666731091151348E-07
FeynmanBonus14,D:\src\SCR-Benchmark-SCPR\experiments\repeated_best_degree2_data\FeynmanBonus14\FeynmanBonus14_sample_size100_noise_level0.2_repetition4.csv,".\experiments\results\degree2_config_individual_files\FeynmanBonus14_sample_size100_noise_level0.2_repetition4_d2_i2_l10_a0,5.csv",-3484.9934884752433 + 1.114523964153447E-06 * ((x4 * 0.20202020202020202) -1.02020202020202) + 1.2615730351159318E-05 * (((x4 * 0.20202020202020202) -1.02020202020202)**2) + -6.31841297193142E-06 * ((x3 * 2.0202020202020203) -1.02020202020202) + 1.8387526882206743E-05 * ((x3 * 2.0202020202020203) -1.02020202020202) * ((x4 * 0.20202020202020202) -1.02020202020202) + 1.6307901577549652E-05 * (((x3 * 2.0202020202020203) -1.02020202020202)**2) + -5.927648540443497E-06 * ((x2 * 2.0202020202020203) -1.02020202020202) + 6.966060810327151E-06 * ((x2 * 2.0202020202020203) -1.02020202020202) * ((x4 * 0.20202020202020202) -1.02020202020202) + -4.732901546776437E-06 * ((x2 * 2.0202020202020203) -1.02020202020202) * ((x3 * 2.0202020202020203) -1.02020202020202) + -8.66847692300445E-07 * (((x2 * 2.0202020202020203) -1.02020202020202)**2) + 7.69602046488528E-06 * ((x1 * 0.6366197723675814) -1) + 5.608017826076971E-06 * ((x1 * 0.6366197723675814) -1) * ((x4 * 0.20202020202020202) -1.02020202020202) + 1.1807347039843515E-05 * ((x1 * 0.6366197723675814) -1) * ((x3 * 2.0202020202020203) -1.02020202020202) + 6.788522171469514E-06 * ((x1 * 0.6366197723675814) -1) * ((x2 * 2.0202020202020203) -1.02020202020202) + -3.274759876030695E-06 * (((x1 * 0.6366197723675814) -1)**2) + -3.777384023922841E-06 * ((x0 * 0.001) +0) + 1.3213657363288297E-05 * ((x0 * 0.001) +0) * ((x4 * 0.20202020202020202) -1.02020202020202) + -3.102955531168447E-06 * ((x0 * 0.001) +0) * ((x3 * 2.0202020202020203) -1.02020202020202) + 1.7332907742799777E-05 * ((x0 * 0.001) +0) * ((x2 * 2.0202020202020203) -1.02020202020202) + -2.051081846327559E-05 * ((x0 * 0.001) +0) * ((x1 * 0.6366197723675814) -1) + -1.5575798422601927E-05 * (((x0 * 0.001) +0)**2),2,10,0.5,2,89,True,47089.976732204435,54002.66887426962,53996.20469376822,2.0383272847368517E-10,-0.004607359668880262,-0.004599222507178924
FeynmanBonus14,D:\src\SCR-Benchmark-SCPR\experiments\repeated_best_degree2_data\FeynmanBonus14\FeynmanBonus14_sample_size1000_noise_level0.1_repetition5.csv,".\experiments\results\degree2_config_individual_files\FeynmanBonus14_sample_size1000_noise_level0.1_repetition5_d2_i2_l10_a0,5.csv",-194.21949319341311 + -3.851703999854618E-06 * ((x4 * 0.20202020202020202) -1.02020202020202) + -3.2495208157075937E-06 * (((x4 * 0.20202020202020202) -1.02020202020202)**2) + 4.014296888134313E-06 * ((x3 * 2.0202020202020203) -1.02020202020202) + -4.825319639975887E-06 * ((x3 * 2.0202020202020203) -1.02020202020202) * ((x4 * 0.20202020202020202) -1.02020202020202) + 1.0835964515345242E-06 * (((x3 * 2.0202020202020203) -1.02020202020202)**2) + -7.689469726073674E-07 * ((x2 * 2.0202020202020203) -1.02020202020202) + 4.915973557498579E-06 * ((x2 * 2.0202020202020203) -1.02020202020202) * ((x4 * 0.20202020202020202) -1.02020202020202) + -2.0713545830518383E-06 * ((x2 * 2.0202020202020203) -1.02020202020202) * ((x3 * 2.0202020202020203) -1.02020202020202) + 1.258543988256219E-06 * (((x2 * 2.0202020202020203) -1.02020202020202)**2) + -1.3184015115939186E-06 * ((x1 * 0.6366197723675814) -1) + -1.9111587228870256E-06 * ((x1 * 0.6366197723675814) -1) * ((x4 * 0.20202020202020202) -1.02020202020202) + 9.598528452184444E-06 * ((x1 * 0.6366197723675814) -1) * ((x3 * 2.0202020202020203) -1.02020202020202) + -9.138528929561865E-06 * ((x1 * 0.6366197723675814) -1) * ((x2 * 2.0202020202020203) -1.02020202020202) + -1.2876450995511326E-05 * (((x1 * 0.6366197723675814) -1)**2) + -3.165619688390331E-05 * ((x0 * 0.001) +0) + 1.9030418419903166E-05 * ((x0 * 0.001) +0) * ((x4 * 0.20202020202020202) -1.02020202020202) + -1.7956079260315534E-05 * ((x0 * 0.001) +0) * ((x3 * 2.0202020202020203) -1.02020202020202) + 0.00011163099936055316 * ((x0 * 0.001) +0) * ((x2 * 2.0202020202020203) -1.02020202020202) + 0.0005015609714874739 * ((x0 * 0.001) +0) * ((x1 * 0.6366197723675814) -1) + -7.65574250401997E-05 * (((x0 * 0.001) +0)**2),2,10,0.5,2,188,True,71389.46087306326,53879.93795682084,54081.09299261226,-3.527709235839893E-10,-4.624153406052045E-05,-4.4993762570388895E-05
FeynmanBonus14,D:\src\SCR-Benchmark-SCPR\experiments\repeated_best_degree2_data\FeynmanBonus14\FeynmanBonus14_sample_size100_noise_level0.05_repetition3.csv,".\experiments\results\degree2_config_individual_files\FeynmanBonus14_sample_size100_noise_level0.05_repetition3_d2_i2_l10_a0,5.csv",463.0993548045111 + -4.538235760417852E-08 * ((x4 * 0.20202020202020202) -1.02020202020202) + -9.714625013467327E-08 * (((x4 * 0.20202020202020202) -1.02020202020202)**2) + -6.253463060504662E-07 * ((x3 * 2.0202020202020203) -1.02020202020202) + -1.3038684409841648E-06 * ((x3 * 2.0202020202020203) -1.02020202020202) * ((x4 * 0.20202020202020202) -1.02020202020202) + -3.157986590392355E-06 * (((x3 * 2.0202020202020203) -1.02020202020202)**2) + 1.100107051933789E-06 * ((x2 * 2.0202020202020203) -1.02020202020202) + 2.756180933894029E-07 * ((x2 * 2.0202020202020203) -1.02020202020202) * ((x4 * 0.20202020202020202) -1.02020202020202) + 1.0966053801729321E-07 * ((x2 * 2.0202020202020203) -1.02020202020202) * ((x3 * 2.0202020202020203) -1.02020202020202) + 1.0020277543140061E-06 * (((x2 * 2.0202020202020203) -1.02020202020202)**2) + -1.3975042479446931E-06 * ((x1 * 0.6366197723675814) -1) + -2.026268741697836E-06 * ((x1 * 0.6366197723675814) -1) * ((x4 * 0.20202020202020202) -1.02020202020202) + -2.5922763959787103E-06 * ((x1 * 0.6366197723675814) -1) * ((x3 * 2.0202020202020203) -1.02020202020202) + 1.9984676819529047E-07 * ((x1 * 0.6366197723675814) -1) * ((x2 * 2.0202020202020203) -1.02020202020202) + -3.953349567419763E-07 * (((x1 * 0.6366197723675814) -1)**2) + -5.879555827908117E-07 * ((x0 * 0.001) +0) + -2.1638253607830824E-06 * ((x0 * 0.001) +0) * ((x4 * 0.20202020202020202) -1.02020202020202) + -1.0270217023496385E-07 * ((x0 * 0.001) +0) * ((x3 * 2.0202020202020203) -1.02020202020202) + 4.956049449170896E-07 * ((x0 * 0.001) +0) * ((x2 * 2.0202020202020203) -1.02020202020202) + -9.096737104571968E-07 * ((x0 * 0.001) +0) * ((x1 * 0.6366197723675814) -1) + -6.984816217303242E-08 * (((x0 * 0.001) +0)**2),2,10,0.5,2,68,True,5845.283088802698,53879.47777370404,53852.87513532751,-6.7059691133408705E-12,-2.915901880373717E-05,-2.9129545226602716E-05
FeynmanBonus15,D:\src\SCR-Benchmark-SCPR\experiments\repeated_best_degree2_data\FeynmanBonus15\FeynmanBonus15_sample_size100_noise_level0.15_repetition2.csv,".\experiments\results\degree2_config_individual_files\FeynmanBonus15_sample_size100_noise_level0.15_repetition2_d2_i2_l1_a0,5.csv",21636418188.089836 + -65.43138524767735 * ((x2 * 0.3183098861837907) -1) + 149.53584659398157 * (((x2 * 0.3183098861837907) -1)**2) + 357.1632032201485 * ((x1 * 2.0202020202020203E-11) -1.02020202020202) + -0.5294888529021164 * ((x1 * 2.0202020202020203E-11) -1.02020202020202) * ((x2 * 0.3183098861837907) -1) + -0.7945044296372209 * (((x1 * 2.0202020202020203E-11) -1.02020202020202)**2) + 148.13069630686894 * ((x0 * 2.0202020202020202E-07) -1.02020202020202) + -847.1439239871986 * ((x0 * 2.0202020202020202E-07) -1.02020202020202) * ((x2 * 0.3183098861837907) -1) + -3.8794030985073795 * ((x0 * 2.0202020202020202E-07) -1.02020202020202) * ((x1 * 2.0202020202020203E-11) -1.02020202020202) + -88.15093080753064 * (((x0 * 2.0202020202020202E-07) -1.02020202020202)**2),2,1,0.5,2,71,True,28964709878.474476,40630069999.09111,40620088023.02621,1.648489422745314E-08,-1.0178531384625682,-1.01476381997904
FeynmanBonus15,D:\src\SCR-Benchmark-SCPR\experiments\repeated_best_degree2_data\FeynmanBonus15\FeynmanBonus15_sample_size100_noise_level0_repetition9.csv,".\experiments\results\degree2_config_individual_files\FeynmanBonus15_sample_size100_noise_level0_repetition9_d2_i2_l1_a0,5.csv",19559360275.40306 + -826.6331978886232 * ((x2 * 0.3183098861837907) -1) + -1734.9060827288847 * (((x2 * 0.3183098861837907) -1)**2) + 349.524102585956 * ((x1 * 2.0202020202020203E-11) -1.02020202020202) + -0.0658779498773152 * ((x1 * 2.0202020202020203E-11) -1.02020202020202) * ((x2 * 0.3183098861837907) -1) + -0.34217034347107356 * (((x1 * 2.0202020202020203E-11) -1.02020202020202)**2) + 220.54946714697186 * ((x0 * 2.0202020202020202E-07) -1.02020202020202) + 1128.0722167242507 * ((x0 * 2.0202020202020202E-07) -1.02020202020202) * ((x2 * 0.3183098861837907) -1) + -1.930541071220529 * ((x0 * 2.0202020202020202E-07) -1.02020202020202) * ((x1 * 2.0202020202020203E-11) -1.02020202020202) + 2048.2820029237864 * (((x0 * 2.0202020202020202E-07) -1.02020202020202)**2),2,1,0.5,2,124,True,23384799563.48901,42130635720.386566,42116072365.58324,3.42319910195954E-08,-1.1696537846028523,-1.1663428159771825
FeynmanBonus15,D:\src\SCR-Benchmark-SCPR\experiments\repeated_best_degree2_data\FeynmanBonus15\FeynmanBonus15_sample_size100_noise_level0.2_repetition7.csv,".\experiments\results\degree2_config_individual_files\FeynmanBonus15_sample_size100_noise_level0.2_repetition7_d2_i2_l1_a0,5.csv",18810831499.431408 + 242.88178513603896 * ((x2 * 0.3183098861837907) -1) + 340.76288649705106 * (((x2 * 0.3183098861837907) -1)**2) + 386.51463608576694 * ((x1 * 2.0202020202020203E-11) -1.02020202020202) + -0.6325684680107183 * ((x1 * 2.0202020202020203E-11) -1.02020202020202) * ((x2 * 0.3183098861837907) -1) + -2.5804572950049387 * (((x1 * 2.0202020202020203E-11) -1.02020202020202)**2) + -280.33573680996534 * ((x0 * 2.0202020202020202E-07) -1.02020202020202) + 45.05263297724068 * ((x0 * 2.0202020202020202E-07) -1.02020202020202) * ((x2 * 0.3183098861837907) -1) + -19.420290840766786 * ((x0 * 2.0202020202020202E-07) -1.02020202020202) * ((x1 * 2.0202020202020203E-11) -1.02020202020202) + -251.7186837666597 * (((x0 * 2.0202020202020202E-07) -1.02020202020202)**2),2,1,0.5,2,68,True,26250381842.217556,42683254917.36019,42669996534.83589,1.1776154718035059E-08,-1.2269449117786668,-1.2231896156007749
FeynmanBonus15,D:\src\SCR-Benchmark-SCPR\experiments\repeated_best_degree2_data\FeynmanBonus15\FeynmanBonus15_sample_size100_noise_level0.1_repetition5.csv,".\experiments\results\degree2_config_individual_files\FeynmanBonus15_sample_size100_noise_level0.1_repetition5_d2_i2_l1_a0,5.csv",19450108026.280262 + 186.8942043121311 * ((x2 * 0.3183098861837907) -1) + -23.626116145596004 * (((x2 * 0.3183098861837907) -1)**2) + 427.20142260362104 * ((x1 * 2.0202020202020203E-11) -1.02020202020202) + 5.83231668292938 * ((x1 * 2.0202020202020203E-11) -1.02020202020202) * ((x2 * 0.3183098861837907) -1) + -8.278087008551422 * (((x1 * 2.0202020202020203E-11) -1.02020202020202)**2) + -73.25428513628408 * ((x0 * 2.0202020202020202E-07) -1.02020202020202) + -9.911460033036962 * ((x0 * 2.0202020202020202E-07) -1.02020202020202) * ((x2 * 0.3183098861837907) -1) + -43.68599580800429 * ((x0 * 2.0202020202020202E-07) -1.02020202020202) * ((x1 * 2.0202020202020203E-11) -1.02020202020202) + -145.143915450537 * (((x0 * 2.0202020202020202E-07) -1.02020202020202)**2),2,1,0.5,2,86,True,23655281947.6111,42210917493.52274,42196452308.47714,1.6181935569292705E-08,-1.1779304036109104,-1.1745680780615544
FeynmanBonus14,D:\src\SCR-Benchmark-SCPR\experiments\repeated_best_degree2_data\FeynmanBonus14\FeynmanBonus14_sample_size1000_noise_level0.2_repetition0.csv,".\experiments\results\degree2_config_individual_files\FeynmanBonus14_sample_size1000_noise_level0.2_repetition0_d2_i2_l10_a0,5.csv",683.4192059483171 + -9.04172617504952E-09 * ((x4 * 0.20202020202020202) -1.02020202020202) + 6.35638699305134E-09 * (((x4 * 0.20202020202020202) -1.02020202020202)**2) + -2.724816074959608E-07 * ((x3 * 2.0202020202020203) -1.02020202020202) + 2.2759267329006992E-07 * ((x3 * 2.0202020202020203) -1.02020202020202) * ((x4 * 0.20202020202020202) -1.02020202020202) + 1.2781305821733908E-07 * (((x3 * 2.0202020202020203) -1.02020202020202)**2) + 5.195188185710635E-08 * ((x2 * 2.0202020202020203) -1.02020202020202) + -2.239071809816675E-08 * ((x2 * 2.0202020202020203) -1.02020202020202) * ((x4 * 0.20202020202020202) -1.02020202020202) + 1.7790944979788878E-07 * ((x2 * 2.0202020202020203) -1.02020202020202) * ((x3 * 2.0202020202020203) -1.02020202020202) + 1.0099687347067216E-08 * (((x2 * 2.0202020202020203) -1.02020202020202)**2) + 9.022246844101742E-09 * ((x1 * 0.6366197723675814) -1) + 9.015614861046481E-08 * ((x1 * 0.6366197723675814) -1) * ((x4 * 0.20202020202020202) -1.02020202020202) + -1.5419530391713673E-07 * ((x1 * 0.6366197723675814) -1) * ((x3 * 2.0202020202020203) -1.02020202020202) + 1.3653017256236358E-07 * ((x1 * 0.6366197723675814) -1) * ((x2 * 2.0202020202020203) -1.02020202020202) + 3.750577168597862E-07 * (((x1 * 0.6366197723675814) -1)**2) + -1.9534594349799236E-07 * ((x0 * 0.001) +0) + 5.086642802598795E-07 * ((x0 * 0.001) +0) * ((x4 * 0.20202020202020202) -1.02020202020202) + -2.3593101369836592E-07 * ((x0 * 0.001) +0) * ((x3 * 2.0202020202020203) -1.02020202020202) + 5.105238786971675E-07 * ((x0 * 0.001) +0) * ((x2 * 2.0202020202020203) -1.02020202020202) + -3.842175058699015E-06 * ((x0 * 0.001) +0) * ((x1 * 0.6366197723675814) -1) + -4.4762784289585225E-08 * (((x0 * 0.001) +0)**2),2,10,0.5,2,247,True,40341.29486605299,53881.11789605876,53763.77618938479,-4.8050452505776775E-12,-9.004287331437766E-05,-8.865427053628139E-05
FeynmanBonus15,D:\src\SCR-Benchmark-SCPR\experiments\repeated_best_degree2_data\FeynmanBonus15\FeynmanBonus15_sample_size100_noise_level0.15_repetition3.csv,".\experiments\results\degree2_config_individual_files\FeynmanBonus15_sample_size100_noise_level0.15_repetition3_d2_i2_l1_a0,5.csv",23179370602.660168 + 20.552161391552797 * ((x2 * 0.3183098861837907) -1) + 153.39875782859647 * (((x2 * 0.3183098861837907) -1)**2) + 418.0971515022068 * ((x1 * 2.0202020202020203E-11) -1.02020202020202) + -3.8100754833020036 * ((x1 * 2.0202020202020203E-11) -1.02020202020202) * ((x2 * 0.3183098861837907) -1) + -5.803813841303247 * (((x1 * 2.0202020202020203E-11) -1.02020202020202)**2) + -95.66353430352855 * ((x0 * 2.0202020202020202E-07) -1.02020202020202) + 87.75117824467195 * ((x0 * 2.0202020202020202E-07) -1.02020202020202) * ((x2 * 0.3183098861837907) -1) + -37.07353619512732 * ((x0 * 2.0202020202020202E-07) -1.02020202020202) * ((x1 * 2.0202020202020203E-11) -1.02020202020202) + -76.60305979720623 * (((x0 * 2.0202020202020202E-07) -1.02020202020202)**2),2,1,0.5,2,44,True,24129647204.532917,39549140654.062416,39536737507.49181,1.6436397465291464E-08,-0.9119147170699242,-0.9095278200103072
FeynmanBonus15,D:\src\SCR-Benchmark-SCPR\experiments\repeated_best_degree2_data\FeynmanBonus15\FeynmanBonus15_sample_size1000_noise_level0_repetition8.csv,".\experiments\results\degree2_config_individual_files\FeynmanBonus15_sample_size1000_noise_level0_repetition8_d2_i2_l1_a0,5.csv",20867440786.424324 + -1786.2101432511975 * ((x2 * 0.3183098861837907) -1) + 4530.849015358719 * (((x2 * 0.3183098861837907) -1)**2) + 2523.7941665171948 * ((x1 * 2.0202020202020203E-11) -1.02020202020202) + -31.452496967081125 * ((x1 * 2.0202020202020203E-11) -1.02020202020202) * ((x2 * 0.3183098861837907) -1) + -71.4650253799587 * (((x1 * 2.0202020202020203E-11) -1.02020202020202)**2) + 1937.3649185893473 * ((x0 * 2.0202020202020202E-07) -1.02020202020202) + 3724.1825567710484 * ((x0 * 2.0202020202020202E-07) -1.02020202020202) * ((x2 * 0.3183098861837907) -1) + -478.17035796658087 * ((x0 * 2.0202020202020202E-07) -1.02020202020202) * ((x1 * 2.0202020202020203E-11) -1.02020202020202) + -3587.50659731326 * (((x0 * 2.0202020202020202E-07) -1.02020202020202)**2),2,1,0.5,2,241,True,24672044682.731064,41179776530.41174,41048885285.12536,1.3077098082181493E-07,-1.0728237905169293,-1.0433560793363785
